snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1546323708,0,354,49.01050,2.58220,991,19,0000
1546323829,0,264,49.02088,2.57656,40818,25,0000
1546323865,0,315,49.02084,2.57107,40818,33,5624
1546323887,0,357,49.02205,2.57066,40818,32,5624
1546323896,0,357,49.02266,2.57059,40818,15,5624
1546323906,0,326,49.02330,2.57031,40818,33,5624
1546323932,0,264,49.02345,2.56529,40818,69,5624
1546323946,0,264,49.02291,2.55537,40818,125,3557
1546323956,0,264,49.02233,2.54467,40818,160,3557
1546323978,625,266,49.02104,2.52038,6181,161,5624
1546323992,1325,266,49.02034,2.50488,12211,157,5624
1546324000,1675,266,49.01999,2.49615,12211,157,5624
1546324012,2100,266,49.01939,2.48298,12211,161,5624
1546324020,2450,265,49.01890,2.47286,12211,162,5624
1546324031,2900,264,49.01816,2.46002,12211,162,5624
1546324041,3175,264,49.01741,2.44829,12211,170,5624
1546324050,3325,265,49.01699,2.43752,22560,178,5624
1546324077,3675,319,49.02793,2.40528,12211,216,5624
1546324087,3825,327,49.03642,2.39664,246,234,5624
1546324094,4000,327,49.04278,2.39061,246,234,5624
1546324100,4225,328,49.04860,2.38512,246,247,5624
1546324112,4850,328,49.06041,2.37403,246,251,5624
1546324131,5925,328,49.07977,2.35565,246,253,5624
1546324144,6650,328,49.09352,2.34254,246,255,5624
1546324156,7100,327,49.10527,2.33135,246,256,5624
1546324168,7525,329,49.11749,2.31995,246,258,5624
1546324176,7750,338,49.12459,2.31523,246,262,5624
1546324183,8050,352,49.13457,2.31185,246,266,5624
1546324210,8825,22,49.16711,2.32466,246,272,5624
1546324216,8950,23,49.17425,2.32925,246,274,5624
1546324228,9150,23,49.18822,2.33833,246,276,5624
1546324240,9350,23,49.20135,2.34692,246,277,5624
1546324252,9550,22,49.21678,2.35685,246,278,5624
1546324264,9750,22,49.23125,2.36622,246,278,5624
1546324276,9925,22,49.24503,2.37509,246,279,5624
1546324288,9975,22,49.25897,2.38410,246,280,5624
1546324300,10000,23,49.27415,2.39393,246,278,5624
1546324315,10025,22,49.28876,2.40333,246,283,5624
1546324325,10125,22,49.30371,2.41287,246,303,5624
1546324337,10325,22,49.31977,2.42314,246,312,5624
1546324347,10625,22,49.33443,2.43268,246,328,5624
1546324360,11200,23,49.35273,2.44453,246,331,5624
1546324372,11825,23,49.36981,2.45566,246,331,5624
1546324384,12300,23,49.38634,2.46643,246,335,5624
1546324419,14000,26,49.43652,2.50340,246,338,5624
1546324450,15150,26,49.48054,2.53770,246,346,5624
