snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1546322986,0,2,52.30729,4.77154,8217,0,0000
1546323362,0,149,52.30585,4.77050,5616,7,0000
1546323372,0,146,52.30556,4.77081,5616,7,0000
1546323388,0,146,52.30506,4.77133,728,19,0000
1546323415,0,149,52.30442,4.77199,728,17,7335
1546323427,0,149,52.30413,4.77226,728,12,7335
1546323459,0,131,52.30400,4.77247,728,0,7335
1546323619,0,132,52.30387,4.77270,728,13,7335
1546323627,0,120,52.30379,4.77291,728,14,7335
1546323633,0,118,52.30372,4.77317,728,16,7335
1546323639,0,118,52.30365,4.77338,728,17,7335
1546323651,0,115,52.30348,4.77392,728,20,7335
1546323660,0,233,52.30318,4.77396,728,19,7335
1546323671,0,239,52.30296,4.77329,728,16,7335
1546323689,0,239,52.30029,4.76628,728,100,7335
1546323702,0,239,52.29630,4.75586,728,140,7335
1546323708,0,237,52.29414,4.75037,728,143,7335
1546323722,375,238,52.29002,4.73968,728,137,7335
1546323732,850,238,52.28598,4.72922,728,142,7335
1546323738,1025,238,52.28380,4.72343,728,147,7335
1546323750,1325,239,52.27947,4.71157,728,161,7335
1546323756,1475,238,52.27698,4.70489,728,170,7335
1546323763,1575,232,52.27409,4.69826,728,182,7335
1546323771,1725,227,52.26881,4.68842,728,200,7335
1546323781,1875,226,52.26270,4.67789,728,219,7335
1546323789,2200,225,52.25619,4.66713,728,231,7335
1546323800,2800,229,52.24713,4.65172,728,237,7335
1546323809,3125,241,52.24361,4.64287,728,233,7335
1546323816,3675,249,52.23999,4.62846,728,229,7335
1546323822,4050,250,52.23793,4.61899,728,229,7335
1546323830,4575,251,52.23478,4.60421,728,230,7335
1546323842,5225,250,52.23147,4.58852,728,228,7335
1546323852,5975,250,52.22736,4.56940,728,226,7335
1546323864,6750,250,52.22319,4.55025,728,224,7335
1546323876,7400,250,52.21909,4.53139,728,226,7335
1546323888,7950,250,52.21481,4.51114,728,232,7335
1546323903,8375,251,52.20941,4.48517,728,249,7335
1546323914,8900,254,52.20536,4.46453,728,252,7335
1546323927,9575,257,52.20200,4.44091,728,252,7335
