snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563599656,0,56,52.30539,4.76519,728,10,0000
1563599667,0,56,52.30529,4.76493,728,12,0000
1563599700,0,98,52.30498,4.76405,728,13,0000
1563599912,0,135,52.30461,4.76420,728,17,2127
1563599925,0,126,52.30435,4.76477,728,20,2127
1563599931,0,132,52.30418,4.76511,728,25,2127
1563599938,0,135,52.30404,4.76540,728,22,2127
1563599945,0,146,52.30383,4.76564,728,22,2127
1563599955,0,109,52.30356,4.76625,728,22,2127
1563599965,0,112,52.30346,4.76687,728,22,2127
1563599973,0,132,52.30325,4.76730,728,21,2127
1563599994,0,56,52.30330,4.76863,728,24,2127
1563600010,0,56,52.30367,4.76960,728,26,2127
1563600249,0,59,52.30420,4.77095,728,2,2127
1563600277,0,84,52.30441,4.77179,728,17,2127
1563600284,0,146,52.30425,4.77211,728,20,2127
1563600293,0,140,52.30399,4.77242,728,21,2127
1563600301,0,120,52.30380,4.77285,728,22,2127
1563600308,0,118,52.30368,4.77325,728,23,2127
1563600317,0,165,52.30329,4.77364,728,25,2127
1563600324,0,222,52.30304,4.77348,728,22,2127
1563600335,0,233,52.30294,4.77321,728,10,2127
1563600383,0,239,52.30058,4.76706,728,92,2127
1563600406,350,238,52.29245,4.74564,728,161,2127
1563600412,625,238,52.29013,4.73958,728,157,2127
1563600419,925,238,52.28785,4.73354,728,154,2127
1563600430,1425,237,52.28343,4.72199,728,155,2127
1563600437,1625,237,52.28091,4.71550,728,158,2127
1563600450,1900,237,52.27616,4.70317,728,168,2127
1563600462,2125,225,52.27002,4.69032,728,178,2127
1563600471,2250,208,52.26359,4.68324,728,194,2127
1563600478,2425,194,52.25624,4.67923,728,204,2127
1563600484,2675,180,52.25029,4.67896,728,210,2127
1563600491,2975,162,52.24395,4.68151,728,216,2127
1563600499,3225,157,52.23839,4.68513,728,220,2127
1563600506,3650,150,52.23006,4.69223,728,225,2127
1563600512,3950,148,52.22505,4.69713,728,225,2127
1563600521,4425,147,52.21687,4.70543,728,225,2127
1563600530,4875,148,52.20863,4.71359,728,225,2127
1563600548,5750,150,52.19211,4.72885,728,225,2127
1563600560,6275,151,52.18180,4.73809,728,225,2127
1563600572,6825,151,52.17007,4.74837,728,229,2127
1563600584,7300,164,52.15814,4.75639,728,229,2127
1563600592,7500,174,52.15228,4.75777,728,230,2127
1563600598,7750,177,52.14256,4.75865,728,237,2127
1563600605,7875,179,52.13590,4.75881,728,243,2127
1563600616,8125,179,52.12166,4.75906,728,258,2127
1563600630,8550,179,52.10713,4.75936,728,264,2127
1563600641,9125,179,52.09177,4.75967,728,264,2127
1563600652,9675,179,52.07938,4.75990,728,262,2127
1563600665,10275,178,52.06356,4.76053,728,263,2127
1563600677,10625,178,52.04755,4.76128,728,273,2127
1563600688,10900,178,52.03281,4.76196,728,283,2127
1563600701,11525,178,52.01635,4.76281,728,282,2127
1563600713,12250,178,52.00146,4.76359,728,274,2127
1563600748,13675,178,51.95947,4.76579,728,275,2127
1563600786,15100,204,51.91031,4.75525,728,275,2127
1563600793,15450,205,51.90114,4.74837,728,273,2127
1563600840,16825,205,51.84607,4.70619,8541,289,2127
1563600876,17875,205,51.80118,4.67157,8541,302,2127
1563600910,18850,205,51.75650,4.63690,8541,313,2127
1563600972,20525,205,51.67424,4.57329,2092,328,2127
1563601035,22300,205,51.58575,4.50500,2092,339,2127
1563601099,24100,203,51.49365,4.43662,2092,344,2127
1563601161,25800,203,51.40331,4.37416,594,347,2127
1563601224,26450,203,51.30536,4.30664,594,376,2127
1563601284,27200,203,51.20595,4.23857,594,395,2127
1563601348,28375,203,51.09920,4.16567,594,402,2127
1563601410,29400,203,50.99067,4.09195,594,409,2127
1563601474,30800,203,50.87973,4.01703,594,404,2127
1563601538,32200,203,50.77182,3.94447,594,397,2127
1563601600,33300,202,50.66670,3.87405,594,395,2127
1563601665,34450,202,50.56029,3.80327,594,389,2127
1563601724,35000,202,50.46117,3.73745,594,393,2127
1563601791,35000,202,50.34978,3.66416,594,390,2127
1563601852,35000,202,50.24830,3.59758,594,386,2127
1563601914,35000,202,50.14393,3.52943,594,383,2127
1563601979,35000,202,50.03881,3.46099,594,382,2127
1563602045,34975,202,49.93158,3.39167,594,384,2127
1563602106,34975,202,49.83064,3.32676,594,388,2127
1563602170,35025,202,49.72389,3.25839,41834,391,2127
1563602233,35025,202,49.61901,3.19153,41834,391,2127
1563602291,35000,212,49.52490,3.12417,41834,393,2127
1563602299,35000,216,49.51203,3.11024,41834,392,2127
1563602305,35000,218,49.50256,3.09887,41834,392,2127
1563602312,35000,221,49.49428,3.08774,41834,391,2127
1563602320,35000,225,49.48428,3.07305,41834,392,2127
1563602327,35025,227,49.47516,3.05791,41834,392,2127
1563602335,35025,232,49.46529,3.03943,41834,393,2127
1563602342,35025,234,49.45885,3.02587,41834,393,2127
1563602350,35025,238,49.44942,3.00360,41834,394,2127
1563602356,35025,240,49.44420,2.98973,41834,395,2127
1563602362,35050,241,49.43899,2.97522,41834,394,2127
1563602425,35000,241,49.38341,2.82102,41834,394,2127
1563602485,34975,241,49.32978,2.67336,41834,395,2127
1563602548,34975,232,49.26970,2.52249,41834,399,2127
1563602555,34975,229,49.26256,2.50932,41834,400,2127
1563602561,35000,227,49.25497,2.49643,41834,400,2127
1563602624,35025,227,49.17540,2.36586,41834,403,2127
1563602687,35025,226,49.09460,2.23413,41834,403,2127
1563602750,35025,226,49.01436,2.10452,41834,401,2127
1563602813,35000,226,48.93362,1.97385,41834,401,2127
1563602875,35000,226,48.85476,1.84722,41834,402,2127
1563602938,35000,226,48.77298,1.71683,41834,404,2127
1563603002,35000,226,48.69159,1.58745,41834,404,2127
1563603065,35025,226,48.60999,1.45851,41834,404,2127
1563603124,35000,226,48.53361,1.33836,41834,403,2127
1563603188,35000,226,48.45068,1.20842,41834,403,2127
1563603251,35000,226,48.36974,1.08215,41834,403,2127
1563603313,34975,225,48.28817,0.95588,41834,405,2127
1563603379,35025,225,48.20210,0.82313,41834,406,2127
1563603444,35025,225,48.11951,0.69651,2184,402,2127
1563603502,35000,225,48.04125,0.57706,18990,398,2127
1563603565,34950,225,47.96077,0.45456,3385,400,2127
1563603628,35000,225,47.88158,0.33467,3385,403,2127
1563603693,35025,225,47.79346,0.20201,365,404,2127
1563603756,34975,225,47.70943,0.07606,365,407,2127
1563603816,35025,225,47.63011,-0.04197,365,408,2127
1563603882,35025,225,47.54645,-0.16631,365,408,2127
