snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563600783,0,174,49.00628,2.59570,23386,19,0000
1563600800,0,174,49.00455,2.59596,23386,22,0000
1563600820,0,174,49.00267,2.59617,40818,21,0000
1563600828,0,174,49.00196,2.59626,40818,15,0000
1563600851,0,174,49.00048,2.59644,40818,16,0000
1563600859,0,177,48.99973,2.59652,40818,18,0000
1563600893,0,188,48.99805,2.59670,40818,16,1000
1563600908,0,261,48.99802,2.59633,40818,2,1000
1563600999,1600,266,48.99544,2.54399,2425,145,1000
1563601010,2175,266,48.99493,2.53286,2425,136,1000
1563601017,2375,266,48.99472,2.52756,2425,137,1000
1563601023,2625,265,48.99435,2.52059,2425,137,1000
1563601034,2925,265,48.99390,2.51150,2425,139,1000
1563601048,3450,264,48.99303,2.49721,2425,137,1000
1563601057,3725,263,48.99237,2.48739,2425,141,1000
1563601066,3875,264,48.99176,2.47915,2425,148,1000
1563601077,4100,264,48.99097,2.46685,2425,164,1000
1563601089,4275,264,48.99010,2.45270,2425,179,1000
1563601096,4375,265,48.98959,2.44312,2425,191,1000
1563601108,4525,265,48.98859,2.42565,2425,213,1000
1563601119,4800,265,48.98753,2.40709,2425,231,1000
1563601125,4925,264,48.98703,2.39826,2425,240,1000
1563601132,5150,265,48.98639,2.38607,2425,246,1000
1563601143,5675,265,48.98524,2.36495,2425,251,1000
1563601156,6175,263,48.98396,2.34361,2425,258,1000
1563601162,6475,251,48.98208,2.33293,2425,258,1000
1563601171,6950,241,48.97738,2.31790,2425,257,1000
1563601179,7425,241,48.97230,2.30380,2425,258,1000
1563601186,7775,241,48.96881,2.29424,2425,256,1000
1563601203,8700,240,48.95834,2.26564,2425,259,1000
1563601215,9275,240,48.95119,2.24663,2425,263,1000
1563601225,9650,231,48.94482,2.23297,2425,266,1000
1563601233,10000,216,48.93623,2.22170,2425,271,1000
1563601240,10275,208,48.92961,2.21591,2425,273,1000
1563601248,10550,208,48.92033,2.20825,2425,279,1000
1563601256,10675,208,48.91228,2.20177,2425,286,1000
1563601262,10800,208,48.90494,2.19582,2425,294,1000
1563601273,11000,208,48.89037,2.18397,2425,308,1000
1563601285,11175,208,48.87543,2.17182,2425,312,1000
1563601297,11350,208,48.85991,2.15931,2425,314,1000
1563601309,11525,208,48.84453,2.14698,2425,312,1000
1563601322,11750,208,48.82925,2.13460,2425,310,1000
1563601333,11975,207,48.81458,2.12289,2425,307,1000
1563601344,12350,207,48.79978,2.11097,2425,306,1000
1563601378,13900,207,48.75681,2.07656,2425,312,1000
1563601411,15250,207,48.71471,2.04296,2425,318,1000
1563601432,15850,195,48.68624,2.02365,2425,333,1000
1563601438,16050,189,48.67744,2.02112,2425,338,1000
1563601444,16300,181,48.66797,2.02029,2425,344,1000
1563601450,16550,180,48.65735,2.02008,2425,345,1000
1563601456,16725,179,48.64796,2.02015,2425,348,1000
1563601462,16950,179,48.63730,2.02036,2425,350,1000
1563601468,17100,179,48.62926,2.02054,2425,352,1000
1563601502,18325,178,48.57330,2.02219,2425,358,1000
1563601561,20450,178,48.47337,2.02508,2425,365,1000
1563601624,22450,179,48.36549,2.02806,2425,375,1000
1563601688,24275,182,48.25598,2.02057,2425,380,1000
1563601751,25900,182,48.14200,2.01221,2425,389,1000
1563601817,27325,182,48.02307,2.00349,2425,400,1000
1563601880,28650,182,47.90524,1.99484,2425,408,1000
1563601944,29600,182,47.78311,1.98598,2425,421,1000
1563602005,30350,182,47.66344,1.97740,40818,436,1000
1563602063,31425,182,47.54375,1.96875,40818,439,1000
1563602127,32475,182,47.41182,1.95941,4482,448,1000
1563602196,33825,182,47.26965,1.94923,4482,447,1000
1563602260,34850,182,47.13995,1.94012,4482,449,1000
1563602320,35000,182,47.01141,1.93105,4482,445,1000
1563602384,34975,182,46.88206,1.92190,4482,447,1000
1563602451,34975,182,46.74083,1.91202,4482,448,1000
1563602518,34975,182,46.60483,1.90258,4482,448,1000
1563602579,35000,182,46.47669,1.89377,1591,449,1000
1563602642,35000,182,46.34517,1.88471,1591,449,1000
1563602701,35000,182,46.22315,1.87632,1591,448,1000
1563602766,34975,182,46.09072,1.86733,1591,447,1000
1563602831,35000,182,45.96085,1.85857,1591,447,1000
1563602856,34675,172,45.90353,1.86285,1591,455,1000
1563602919,33675,172,45.77119,1.88905,1591,461,1000
1563602984,32675,172,45.63808,1.91350,1591,462,1000
1563603046,31625,173,45.50368,1.93634,1591,462,1000
1563603107,30675,183,45.37848,1.94877,1591,441,1000
1563603114,30525,186,45.35989,1.94622,1591,437,1000
1563603121,30425,187,45.34749,1.94399,1591,435,1000
1563603185,29425,183,45.22355,1.92281,1591,430,1000
1563603247,28300,177,45.09755,1.92241,1591,426,1000
