snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563599418,0,92,52.31078,4.77308,728,2,0000
1563599603,0,126,52.31065,4.77455,728,30,2116
1563599611,0,163,52.31036,4.77486,728,31,2116
1563599617,0,185,52.30981,4.77482,728,33,2116
1563599626,0,182,52.30939,4.77476,728,15,2116
1563599634,0,182,52.30866,4.77472,728,16,2116
1563599644,0,182,52.30809,4.77467,728,16,2116
1563599650,0,182,52.30759,4.77461,728,17,2116
1563599657,0,182,52.30703,4.77456,728,34,2116
1563599664,0,216,52.30653,4.77432,728,31,2116
1563599670,0,233,52.30631,4.77389,728,32,2116
1563599694,0,146,52.30536,4.77350,728,22,2116
1563599702,0,149,52.30514,4.77374,728,12,2116
1563599719,0,149,52.30491,4.77396,728,2,2116
1563599747,0,168,52.30457,4.77419,728,13,2116
1563599805,0,182,52.30438,4.77415,728,10,2116
1563599821,0,208,52.30413,4.77394,728,16,2116
1563599830,0,194,52.30385,4.77375,728,19,2116
1563599841,0,154,52.30345,4.77383,728,23,2116
1563599850,0,174,52.30322,4.77393,728,14,2116
1563599872,0,252,52.30307,4.77360,728,0,2116
1563599881,0,239,52.30299,4.77339,728,24,2116
1563599888,0,239,52.30277,4.77282,728,27,2116
1563599901,0,239,52.30067,4.76732,728,90,2116
1563599922,325,237,52.29306,4.74743,728,160,2116
1563599928,550,238,52.29076,4.74136,728,157,2116
1563599934,850,238,52.28860,4.73549,728,155,2116
1563599942,1150,238,52.28636,4.72954,728,153,2116
1563599953,1600,237,52.28160,4.71695,728,159,2116
1563599964,1925,237,52.27709,4.70537,728,170,2116
1563599971,2075,237,52.27409,4.69772,728,179,2116
1563599977,2175,236,52.27132,4.69077,728,189,2116
1563599984,2275,230,52.26828,4.68422,728,197,2116
1563599992,2675,205,52.26114,4.67567,728,202,2116
1563599998,3025,190,52.25555,4.67308,728,203,2116
1563600004,3325,179,52.25143,4.67262,728,205,2116
1563600013,3825,162,52.24155,4.67575,728,214,2116
1563600019,4125,154,52.23619,4.67934,728,217,2116
1563600025,4500,149,52.23015,4.68475,728,220,2116
1563600035,5000,146,52.22328,4.69200,728,221,2116
1563600041,5325,144,52.21774,4.69838,728,223,2116
1563600049,5825,144,52.20996,4.70741,728,224,2116
1563600063,6450,145,52.20044,4.71825,728,225,2116
1563600074,7075,147,52.18904,4.73030,728,226,2116
1563600085,7600,149,52.17887,4.74029,728,232,2116
1563600097,8150,152,52.16670,4.75143,728,238,2116
1563600109,8650,171,52.15494,4.75792,728,235,2116
1563600115,8875,177,52.14842,4.75857,728,237,2116
1563600121,9025,179,52.14120,4.75881,728,245,2116
1563600127,9225,180,52.13502,4.75884,728,252,2116
1563600133,9425,180,52.12794,4.75881,728,256,2116
1563600146,10000,179,52.11286,4.75889,728,260,2116
1563600170,10850,198,52.08367,4.75096,728,274,2116
1563600176,10975,199,52.07738,4.74743,728,279,2116
1563600190,11525,200,52.05853,4.73625,728,288,2116
1563600202,12225,200,52.04384,4.72733,728,286,2116
1563600237,14400,199,52.00397,4.70356,728,268,2116
1563600267,16275,199,51.96826,4.68300,728,254,2116
1563600275,16500,199,51.96043,4.67850,728,257,2116
1563600334,18400,199,51.88696,4.63668,7951,285,2116
1563600400,20725,199,51.80286,4.58908,7951,298,2116
1563600461,22400,199,51.72303,4.54392,7951,317,2116
1563600527,23525,201,51.62653,4.48868,7951,352,2116
1563600590,24600,203,51.52830,4.41994,7951,377,2116
1563600653,25850,202,51.42719,4.35148,7951,392,2116
1563600716,27300,202,51.31639,4.27757,7951,400,2116
1563600782,28600,202,51.20280,4.20212,7951,410,2116
1563600843,29750,202,51.09704,4.13178,7951,416,2116
1563600908,31325,202,50.97987,4.05487,7951,411,2116
1563600973,32800,202,50.86800,3.98155,7951,404,2116
1563601032,34100,202,50.76535,3.91455,7951,399,2116
1563601098,35000,202,50.65398,3.84247,7951,391,2116
1563601163,35000,208,50.54851,3.75978,7951,391,2116
1563601228,35000,207,50.44752,3.67630,7951,390,2116
1563601289,34975,207,50.34975,3.59593,7951,389,2116
1563601299,34975,207,50.33318,3.58234,7951,389,2116
1563601390,35025,207,50.18979,3.46493,41010,388,2116
1563601452,35025,207,50.08923,3.38321,41010,386,2116
1563601477,35025,207,50.05000,3.35155,41010,386,2116
1563601565,34975,207,49.91263,3.24060,41626,384,2116
1563601628,34975,207,49.81224,3.15976,41626,386,2116
1563601691,35000,201,49.70956,3.08253,41626,392,2116
1563601758,35025,202,49.60071,3.01510,1898,392,2116
1563601815,35000,201,49.50342,2.95465,1898,393,2116
1563601881,35025,202,49.39095,2.88478,1898,394,2116
1563601955,35000,201,49.26637,2.80838,10805,395,2116
1563602016,35000,201,49.15984,2.74348,40818,395,2116
1563602083,35000,201,49.04679,2.67495,1898,397,2116
1563602146,34975,201,48.94270,2.61193,1898,400,2116
1563602162,34975,201,48.91272,2.59364,1898,402,2116
1563602254,35025,201,48.75379,2.49802,1898,409,2116
1563602317,35000,201,48.64048,2.43051,1159,411,2116
1563602380,35000,201,48.52963,2.36474,750,412,2116
1563602443,35000,201,48.41721,2.29826,750,413,2116
1563602508,35000,201,48.30521,2.23203,750,414,2116
1563602568,35000,196,48.19260,2.16893,750,419,2116
1563602633,35000,182,48.06802,2.13776,750,433,2116
1563602695,35000,177,47.94191,2.14275,750,441,2116
1563602760,35000,177,47.81148,2.15015,750,443,2116
1563602817,34975,177,47.69412,2.15710,750,446,2116
1563602881,35000,177,47.55991,2.16472,2747,453,2116
1563602945,35025,177,47.42658,2.17255,2747,458,2116
1563603007,35025,177,47.29377,2.18022,2747,460,2116
1563603071,35025,174,47.15788,2.18973,2747,466,2116
1563603134,35000,161,47.02313,2.23208,2747,481,2116
1563603195,35000,158,46.89738,2.30389,2747,486,2116
1563603258,35000,158,46.76555,2.38015,2747,486,2116
1563603302,35000,169,46.67127,2.42860,2747,475,2116
1563603309,35000,174,46.65703,2.43141,2747,470,2116
1563603317,35025,176,46.63929,2.43313,2747,467,2116
1563603323,35025,176,46.62639,2.43407,2747,467,2116
1563603387,35000,175,46.48795,2.44762,2747,467,2116
1563603450,34975,175,46.35295,2.46135,2747,466,2116
1563603514,34975,175,46.21829,2.47487,2747,467,2116
1563603575,35000,175,46.08197,2.48854,2747,465,2116
1563603639,35000,176,45.94645,2.50193,2747,469,2116
1563603698,35025,176,45.81578,2.51486,2036,470,2116
1563603762,35025,176,45.67864,2.52837,2036,468,2116
1563603825,35025,175,45.54332,2.54190,2036,464,2116
1563603888,35025,175,45.40768,2.55517,2036,462,2116
1563603948,35000,176,45.28155,2.56785,2036,459,2116
1563604011,34975,175,45.14580,2.58118,2036,458,2116
1563604075,34975,176,45.01286,2.59408,2036,458,2116
1563604138,34975,176,44.87961,2.60696,2036,457,2116
1563604200,35025,175,44.75066,2.61926,2036,454,2116
1563604217,35025,175,44.71591,2.62266,2036,454,2116
1563604305,34975,176,44.53317,2.64020,709,447,2116
1563604368,35000,175,44.40166,2.65267,709,444,2116
1563604432,34950,176,44.27336,2.66472,709,445,2116
1563604494,34950,176,44.14320,2.67709,709,449,2116
1563604558,34975,176,44.01076,2.68930,709,455,2116
1563604618,35025,176,43.88526,2.70120,709,461,2116
1563604679,35050,176,43.75241,2.71356,709,463,2116
1563604743,35050,176,43.61628,2.72618,709,463,2116
1563604806,35050,176,43.48077,2.73879,709,460,2116
1563604868,35025,176,43.35324,2.75061,709,455,2116
1563604931,35000,176,43.22082,2.76267,709,455,2116
1563604995,33700,176,43.09029,2.77451,709,450,2116
1563605057,30825,176,42.95714,2.78663,709,451,2116
1563605123,27825,176,42.82201,2.79883,709,449,2116
1563605184,25025,176,42.69507,2.81032,709,443,2116
1563605245,22875,176,42.57243,2.82149,9986,428,2116
1563605323,20250,190,42.42220,2.82561,1048,410,2116
1563605331,19950,190,42.40537,2.82138,1048,409,2116
1563605395,17875,190,42.28853,2.79290,1048,393,2116
1563605425,16900,190,42.23517,2.78037,1048,384,2116
1563605451,16000,200,42.18885,2.76638,1048,374,2116
