snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1546322876,0,151,52.30494,4.77610,728,14,0000
1546322892,0,163,52.30450,4.77640,728,19,0000
1546322899,0,180,52.30427,4.77642,728,21,0000
1546322905,0,210,52.30405,4.77627,728,19,0000
1546322912,0,236,52.30399,4.77603,728,14,0000
1546322956,0,239,52.30362,4.77497,728,25,1000
1546322962,0,239,52.30298,4.77331,728,51,1000
1546322974,0,239,52.30058,4.76705,728,100,1000
1546322983,0,239,52.29771,4.75955,728,135,1000
1546322990,0,238,52.29497,4.75229,728,145,1000
1546323002,450,238,52.29071,4.74098,728,140,1000
1546323014,925,237,52.28654,4.73032,728,142,1000
1546323020,1075,237,52.28435,4.72473,728,148,1000
1546323031,1325,238,52.27961,4.71235,728,163,1000
1546323037,1425,239,52.27723,4.70592,728,171,1000
1546323044,1525,239,52.27458,4.69862,728,181,1000
1546323055,1675,224,52.26750,4.68457,728,212,1000
1546323061,1850,213,52.26228,4.67903,728,224,1000
1546323069,2125,197,52.25582,4.67531,728,238,1000
1546323094,3500,138,52.22644,4.69055,728,262,1000
1546323101,3800,124,52.22214,4.70078,728,261,1000
1546323109,4200,107,52.21852,4.71703,728,260,1000
1546323116,4400,103,52.21681,4.72852,728,264,1000
1546323125,4800,110,52.21381,4.74396,728,270,1000
1546323131,5075,113,52.21080,4.75520,728,271,1000
1546323142,5750,115,52.20382,4.77890,728,271,1000
1546323158,6175,118,52.19455,4.80730,728,286,1000
1546323169,6400,119,52.18646,4.83061,728,307,1000
1546323184,6850,119,52.17807,4.85431,728,317,1000
1546323192,7425,120,52.16917,4.87930,728,319,1000
1546323207,8000,126,52.15750,4.90846,728,325,1000
1546323214,8275,137,52.14917,4.92180,728,328,1000
1546323222,8525,144,52.14293,4.92917,728,329,1000
1546323247,9650,149,52.10962,4.96147,21135,335,1000
1546323261,10300,150,52.08795,4.98175,21135,339,1000
1546323274,10575,150,52.06966,4.99893,2340,355,1000
1546323287,10775,150,52.05157,5.01587,2340,370,1000
1546323297,10925,149,52.03432,5.03212,2340,384,1000
1546323310,11175,150,52.01449,5.05065,2340,396,1000
1546323323,11625,149,51.99527,5.06870,2340,403,1000
1546323335,12200,149,51.97581,5.08697,2340,404,1000
1546323368,13700,158,51.92061,5.13275,2340,400,1000
1546323376,14075,163,51.90555,5.14015,2340,398,1000
1546323383,14350,164,51.89383,5.14553,2340,398,1000
1546323390,14575,164,51.88359,5.15007,2340,399,1000
1546323420,15775,164,51.82462,5.17634,2340,407,1000
1546323454,16875,164,51.76295,5.20373,2340,416,1000
1546323488,18050,164,51.70180,5.23075,2340,421,1000
1546323552,20125,164,51.58007,5.28427,2340,434,1000
1546323610,22125,164,51.46326,5.33539,2340,438,1000
1546323629,22500,164,51.42775,5.35088,2340,445,1000
1546323690,23900,164,51.30182,5.40543,988,462,1000
1546323782,26175,158,51.11261,5.48574,5616,467,1000
1546323847,27800,158,50.97870,5.56656,5616,469,1000
1546323912,29550,158,50.84426,5.64758,5616,466,1000
1546323977,31200,158,50.71196,5.72662,5616,461,1000
1546324042,32525,159,50.58008,5.80494,5616,462,1000
1546324107,33025,159,50.44801,5.88288,5616,468,1000
1546324168,33000,159,50.32138,5.95726,40039,468,1000
1546324233,33025,159,50.19319,6.03207,40039,470,1000
1546324293,33025,159,50.07080,6.10320,40039,467,1000
1546324355,33000,159,49.94380,6.17654,40039,462,1000
1546324418,32950,159,49.81932,6.24788,40039,462,1000
1546324481,32975,159,49.69121,6.32104,40039,464,1000
1546324548,33000,159,49.55956,6.39585,1119,465,1000
1546324611,33025,159,49.43499,6.46627,1119,464,1000
1546324673,33025,159,49.30534,6.53896,41117,459,1000
1546324737,32975,160,49.17902,6.60940,41117,459,1000
1546324799,32950,159,49.05492,6.67842,40582,461,1000
1546324861,33000,158,48.93138,6.74835,40582,462,1000
1546324921,33025,158,48.81142,6.82012,1624,463,1000
1546324985,32625,158,48.68504,6.89456,1624,465,1000
1546325047,31600,158,48.55710,6.96956,2158,472,1000
1546325109,30225,158,48.43213,7.04238,252,474,1000
1546325173,28525,158,48.30009,7.11900,252,461,1000
1546325232,27000,159,48.18464,7.18557,252,448,1000
1546325299,25325,159,48.06239,7.25577,252,432,1000
1546325359,23675,159,47.94569,7.32239,252,424,1000
1546325424,22050,159,47.83126,7.38739,252,418,1000
1546325497,20100,158,47.69893,7.46239,8577,397,1000
1546325543,18900,125,47.62894,7.52852,1624,394,1000
1546325557,18625,114,47.61992,7.55585,1624,390,1000
1546325563,18425,108,47.61575,7.57473,1624,387,1000
1546325570,18225,107,47.61122,7.59602,1624,385,1000
1546325580,18000,107,47.60651,7.61824,1624,385,1000
1546325651,16150,107,47.56883,7.79501,6533,375,1000
1546325684,15275,107,47.55153,7.87555,25128,369,1000
1546325720,14450,107,47.53291,7.96234,25128,363,1000
1546325759,13825,107,47.51349,8.05222,2158,359,1000
1546325792,13275,107,47.49669,8.12946,2158,355,1000
1546325825,12725,107,47.48031,8.20517,2158,349,1000
1546325858,12200,107,47.46391,8.28040,2158,346,1000
1546325894,11600,115,47.44390,8.35708,2158,342,1000
1546325908,11300,146,47.42583,8.38133,1262,340,1000
1546325915,11225,152,47.41695,8.38813,1262,338,1000
1546325921,11150,154,47.40889,8.39376,1262,335,1000
1546325927,11025,155,47.40175,8.39850,1262,332,1000
1546325939,10750,156,47.38440,8.40983,1262,329,1000
1546325951,10400,155,47.36687,8.42143,1262,327,1000
1546325963,10075,155,47.35007,8.43283,1262,326,1000
1546325973,9825,155,47.33592,8.44258,1262,323,1000
1546325987,9500,154,47.31724,8.45549,1262,319,1000
1546325998,9225,154,47.30145,8.46641,1262,315,1000
1546326011,8975,154,47.28575,8.47726,1262,311,1000
1546326024,8700,154,47.26975,8.48828,1262,307,1000
1546326036,8450,154,47.25458,8.49875,1262,303,1000
1546326046,8250,154,47.24130,8.50788,1262,300,1000
1546326060,8075,155,47.22469,8.51921,1262,284,1000
1546326071,7925,146,47.21201,8.53013,1262,275,1000
1546326077,7850,134,47.20670,8.53782,1262,270,1000
1546326087,7725,118,47.20102,8.55141,1262,263,1000
1546326095,7600,107,47.19827,8.56542,1262,258,1000
1546326122,6975,51,47.20741,8.60842,18301,238,1000
1546326128,6825,48,47.21142,8.61462,18301,238,1000
1546326141,6375,43,47.22166,8.62914,18301,234,1000
1546326154,5950,43,47.23223,8.64385,18301,236,1000
1546326174,5250,20,47.25078,8.66038,14972,237,1000
1546326183,5000,15,47.26053,8.66437,14972,236,1000
1546326189,4850,13,47.26671,8.66657,14972,236,1000
1546326195,4775,8,47.27211,8.66760,14972,234,1000
1546326215,4575,339,47.29279,8.65997,6673,214,1000
1546326229,4475,336,47.30582,8.65209,6673,203,1000
1546326239,4275,336,47.31468,8.64631,6673,203,1000
1546326250,4125,335,47.32314,8.64068,6673,191,1000
1546326259,3900,335,47.33102,8.63518,6673,191,1000
1546326269,3650,334,47.33948,8.62948,6673,193,1000
1546326279,3500,334,47.34489,8.62578,6673,191,1000
1546326299,3075,335,47.36122,8.61462,15256,178,1000
1546326311,2900,335,47.36979,8.60885,15256,174,1000
1546326319,2725,334,47.37612,8.60441,15256,169,1000
1546326336,2450,335,47.38760,8.59653,15256,154,1000
1546326346,2275,335,47.39390,8.59222,15256,146,1000
1546326356,2125,334,47.40001,8.58801,15256,143,1000
1546326366,1975,336,47.40582,8.58413,15256,141,1000
1546326377,1850,334,47.41234,8.57955,15256,136,1000
1546326383,1775,335,47.41555,8.57736,15256,138,1000
1546326393,1625,334,47.42134,8.57339,15256,138,1000
1546326401,1475,335,47.42635,8.56990,15256,139,1000
1546326525,0,140,47.45941,8.54990,20408,16,1000
1546326664,0,115,47.45241,8.55995,19706,25,1000
1546326674,0,191,47.45198,8.55995,19706,22,1000
1546326684,0,182,47.45162,8.55991,19706,17,1000
