snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563599311,0,143,52.31084,4.75554,7951,10,0000
1563599354,0,53,52.31102,4.75486,7951,9,0000
1563599504,0,33,52.31113,4.75494,7951,13,0000
1563599515,0,2,52.31145,4.75496,7951,18,0000
1563599522,0,357,52.31166,4.75494,7951,19,0000
1563599536,0,357,52.31233,4.75486,7951,28,0000
1563599546,0,357,52.31294,4.75482,7951,33,0000
1563599557,0,357,52.31368,4.75474,7951,15,0000
1563599563,0,5,52.31412,4.75474,7951,27,0000
1563599585,0,87,52.31437,4.75665,728,32,0000
1563599610,0,87,52.31448,4.75961,728,17,0000
1563599616,0,87,52.31451,4.76059,728,18,0000
1563599627,0,87,52.31457,4.76226,728,18,0000
1563599635,0,87,52.31460,4.76326,728,19,1000
1563599641,0,87,52.31462,4.76405,728,19,1000
1563599672,0,87,52.31480,4.76889,728,19,1000
1563599679,0,87,52.31484,4.76979,728,20,1000
1563599685,0,87,52.31486,4.77058,728,20,1000
1563599765,0,182,52.30897,4.77474,728,19,1000
1563599771,0,182,52.30847,4.77468,728,19,1000
1563599780,0,182,52.30786,4.77464,728,18,1000
1563599802,0,208,52.30649,4.77432,728,25,1000
1563599865,0,149,52.30530,4.77356,728,14,1000
1563599887,0,149,52.30503,4.77383,728,10,1000
1563599925,0,165,52.30457,4.77419,728,13,1000
1563600118,375,238,52.29272,4.74648,40039,157,1000
1563600125,650,239,52.29034,4.74007,40039,153,1000
1563600135,1225,239,52.28622,4.72867,40039,148,1000
1563600141,1525,238,52.28408,4.72287,40039,146,1000
1563600149,1700,238,52.28193,4.71714,40039,150,1000
1563600160,2000,237,52.27716,4.70489,40039,163,1000
1563600166,2125,236,52.27467,4.69862,40039,170,1000
1563600172,2250,236,52.27188,4.69171,40039,178,1000
1563600182,2350,226,52.26718,4.68208,40039,194,1000
1563600189,2650,203,52.25986,4.67506,40039,202,1000
1563600196,2975,189,52.25413,4.67323,40039,204,1000
1563600203,3275,175,52.24832,4.67369,40039,208,1000
1563600209,3575,165,52.24260,4.67598,40039,213,1000
1563600217,4050,154,52.23482,4.68155,40039,217,1000
1563600223,4375,149,52.22942,4.68658,40039,219,1000
1563600229,4725,146,52.22407,4.69226,40039,221,1000
1563600235,5050,145,52.21909,4.69791,40039,222,1000
1563600245,5500,144,52.21152,4.70657,40039,223,1000
1563600260,6300,146,52.19847,4.72114,40039,224,1000
1563600272,6850,147,52.18831,4.73167,40039,226,1000
1563600285,7375,149,52.17705,4.74251,40039,230,1000
1563600297,7850,152,52.16565,4.75273,40039,235,1000
1563600306,8200,163,52.15663,4.75761,40039,234,1000
1563600314,8500,177,52.14693,4.75881,40039,237,1000
1563600320,8625,179,52.13979,4.75899,40039,244,1000
1563600330,8825,179,52.12962,4.75906,40039,256,1000
1563600363,10375,198,52.08792,4.75212,1503,258,1000
1563600371,10650,199,52.07762,4.74625,1503,265,1000
1563600383,10850,199,52.06323,4.73785,1503,279,1000
1563600396,11075,199,52.04768,4.72883,1503,294,1000
1563600408,11375,199,52.03269,4.72020,1503,304,1000
1563600419,11850,199,52.01673,4.71102,1503,308,1000
1563600433,12375,199,51.99922,4.70105,1503,312,1000
1563600466,14175,199,51.95407,4.67545,1503,305,1000
1563600498,15650,199,51.91161,4.65130,1503,306,1000
1563600530,16900,199,51.86710,4.62606,1503,311,1000
1563600563,18700,191,51.82123,4.60275,1503,301,1000
1563600594,19825,200,51.78323,4.58471,1503,299,1000
1563600600,19900,200,51.77390,4.57907,1503,304,1000
1563600675,21100,203,51.66774,4.50387,833,353,1000
1563600737,22725,203,51.57601,4.43924,833,365,1000
1563600798,24425,203,51.48024,4.37419,833,372,1000
1563600861,25925,202,51.37589,4.30397,833,383,1000
1563600924,27275,202,51.26998,4.23279,833,393,1000
1563600986,28400,202,51.16547,4.16344,833,403,1000
1563601051,29975,202,51.05239,4.08699,833,402,1000
1563601116,31775,202,50.94244,4.01421,833,392,1000
1563601178,32975,203,50.84221,3.94595,833,389,1000
1563601244,33000,201,50.73435,3.87451,1503,390,1000
1563601301,33000,201,50.63901,3.81515,1503,391,1000
1563601395,33000,207,50.48630,3.69386,40712,390,1000
1563601453,33000,197,50.39305,3.62527,40712,390,1000
1563601510,33025,196,50.29555,3.58140,40712,387,1000
1563601601,34350,196,50.21068,3.54309,8876,386,1000
1563601667,35025,210,50.02755,3.44926,833,374,1000
1563601675,35025,210,50.01604,3.43858,833,374,1000
1563601684,35025,210,50.00288,3.42647,833,373,1000
1563601758,35000,209,49.88983,3.32647,833,383,1000
1563601860,35000,209,49.73124,3.18655,8803,386,1000
1563601876,35000,209,49.70811,3.16629,8803,386,1000
1563601966,35000,209,49.56720,3.04314,41834,387,1000
1563602028,35000,209,49.47029,2.95879,41834,388,1000
1563602091,35000,209,49.37215,2.87328,41834,386,1000
1563602154,35000,209,49.27322,2.78792,41834,388,1000
1563602218,35000,209,49.17364,2.70314,41834,389,1000
1563602281,35000,209,49.07518,2.61887,41834,392,1000
1563602344,34975,209,48.97361,2.53170,41834,398,1000
1563602407,35000,208,48.87213,2.44685,41834,400,1000
1563602469,35000,208,48.77124,2.36416,41834,403,1000
1563602530,35050,207,48.66934,2.28371,41834,403,1000
1563602553,35025,195,48.62979,2.25903,41834,410,1000
1563602560,35025,190,48.61623,2.25487,41834,414,1000
