snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1546324010,0,151,52.30992,4.75349,728,11,0000
1546324026,0,112,52.31017,4.75333,728,12,0000
1546324205,0,281,52.31021,4.75298,40039,0,2113
1546324284,0,53,52.31049,4.75347,40039,20,2113
1546324458,0,87,52.31466,4.76422,40039,19,2113
1546324495,0,87,52.31485,4.76969,40039,21,2113
1546324506,0,106,52.31479,4.77150,40039,18,2113
1546324513,0,126,52.31458,4.77207,40039,18,2113
1546324519,0,132,52.31422,4.77274,40039,18,2113
1546324544,0,174,52.31244,4.77507,728,20,2113
1546324555,0,185,52.31133,4.77493,728,20,2113
1546324561,0,182,52.31079,4.77489,728,20,2113
1546324567,0,182,52.31028,4.77484,728,20,2113
1546324574,0,182,52.30974,4.77480,728,20,2113
1546324585,0,182,52.30845,4.77468,728,21,2113
1546324591,0,182,52.30783,4.77463,728,21,2113
1546324597,0,182,52.30726,4.77457,728,17,2113
1546324603,0,174,52.30688,4.77457,728,30,2113
1546324610,0,157,52.30655,4.77474,728,31,2113
1546324618,0,151,52.30606,4.77514,728,32,2113
1546324627,0,154,52.30571,4.77544,728,32,2113
1546324636,0,154,52.30506,4.77597,728,34,2113
1546324642,0,151,52.30464,4.77633,728,31,2113
1546324649,0,157,52.30439,4.77653,728,21,2113
1546324661,0,219,52.30412,4.77631,728,16,2113
1546324670,0,239,52.30401,4.77598,728,17,2113
1546324677,0,239,52.30386,4.77556,728,25,2113
1546324685,0,239,52.30344,4.77448,728,39,2113
1546324696,0,239,52.30177,4.77015,728,84,2113
1546324708,0,239,52.29787,4.76000,728,135,2113
1546324717,0,237,52.29431,4.75088,728,154,2113
1546324725,75,237,52.29190,4.74476,728,148,2113
1546324736,750,237,52.28787,4.73457,728,141,2113
1546324742,1000,238,52.28556,4.72852,728,142,2113
1546324748,1150,239,52.28361,4.72302,728,146,2113
1546324759,1350,240,52.27927,4.71062,728,162,2113
1546324767,1450,240,52.27684,4.70352,728,171,2113
1546324774,1525,240,52.27453,4.69689,728,179,2113
1546324783,1750,232,52.26906,4.68269,728,198,2113
1546324792,1900,219,52.26471,4.67575,728,209,2113
1546324799,2175,200,52.25642,4.66888,728,225,2113
1546324805,2350,189,52.25034,4.66698,728,233,2113
1546324827,3075,148,52.22756,4.67767,728,255,2113
1546324835,3600,139,52.21923,4.68842,728,249,2113
1546324844,4050,137,52.21159,4.69956,728,247,2113
1546324852,4300,138,52.20647,4.70701,728,248,2113
1546324865,4700,142,52.19297,4.72514,728,262,2113
1546324871,4900,144,52.18684,4.73244,728,268,2113
1546324878,5025,146,52.18057,4.73930,728,275,2113
1546324888,5250,151,52.16760,4.75198,728,289,2113
1546324895,5400,162,52.15904,4.75747,728,295,2113
1546324901,5600,173,52.15128,4.75960,728,294,2113
1546324908,5925,179,52.14288,4.75998,728,292,2113
1546324916,6425,180,52.13090,4.75990,728,289,2113
1546324923,6725,180,52.12319,4.75983,728,290,2113
1546324943,7500,179,52.09358,4.76022,728,304,2113
1546324955,8000,178,52.07675,4.76074,728,307,2113
1546324966,8400,178,52.06044,4.76147,728,313,2113
1546324979,8900,178,52.04265,4.76234,728,318,2113
1546324991,9450,180,52.02548,4.76311,728,317,2113
1546324998,9725,188,52.01528,4.76171,728,312,2113
1546325004,9900,195,52.00695,4.75849,728,308,2113
1546325010,10150,201,51.99913,4.75371,728,303,2113
1546325016,10400,202,51.99271,4.74947,728,304,2113
1546325024,10600,202,51.98071,4.74136,728,311,2113
1546325040,10850,202,51.95909,4.72671,728,328,2113
1546325051,11050,202,51.94159,4.71502,728,341,2113
1546325064,11325,202,51.92560,4.70444,728,351,2113
1546325077,11750,201,51.90655,4.69208,728,356,2113
1546325088,12300,201,51.88722,4.67972,728,357,2113
1546325121,13725,201,51.83825,4.64821,728,358,2113
1546325154,14900,202,51.78488,4.61329,728,366,2113
1546325186,16050,202,51.73346,4.57970,728,371,2113
1546325219,17025,201,51.67987,4.54460,728,381,2113
1546325252,18075,202,51.62662,4.51004,728,387,2113
1546325316,20025,202,51.51846,4.44003,728,397,2113
1546325382,21925,202,51.40531,4.36676,6904,404,2113
1546325458,23700,205,51.27450,4.26743,4394,418,2113
1546325521,25300,202,51.16200,4.18371,8541,427,2113
1546325586,26700,198,51.03941,4.11560,8541,436,2113
1546325652,27900,199,50.91248,4.04609,16790,446,2113
1546325718,29100,203,50.78854,3.96103,16790,449,2113
1546325783,30375,203,50.66478,3.87709,16790,451,2113
1546325843,31850,209,50.55483,3.79231,16790,434,2113
1546325905,32725,209,50.44829,3.69764,20330,438,2113
1546325968,33850,209,50.33542,3.59723,20330,434,2113
1546326030,34650,209,50.22819,3.50204,20330,435,2113
1546326038,34775,209,50.21143,3.48719,20330,434,2113
1546326128,35000,209,50.05495,3.34881,17705,439,2113
1546326187,35000,209,49.95181,3.25723,17705,439,2113
1546326206,35000,224,49.92233,3.22124,17705,429,2113
1546326215,35025,229,49.91024,3.20014,17705,426,2113
1546326226,35025,229,49.89487,3.17216,17705,425,2113
1546326290,34975,228,49.81518,3.03238,594,426,2113
1546326351,34975,228,49.73217,2.88673,594,427,2113
1546326415,35000,228,49.64936,2.74265,594,427,2113
