snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563600634,0,174,49.00195,2.58341,40818,0,0000
1563600812,0,194,49.00061,2.58323,40818,24,0000
1563600822,0,202,49.00009,2.58304,40818,28,0000
1563600835,0,149,48.99943,2.58298,40818,25,0000
1563600845,0,106,48.99924,2.58343,40818,24,0000
1563600857,0,87,48.99927,2.58434,40818,30,0000
1563600869,0,84,48.99934,2.58555,40818,19,0000
1563600896,0,87,48.99959,2.59026,40818,26,0000
1563600921,0,84,48.99981,2.59440,40818,20,0000
1563600962,0,174,48.99889,2.59665,40818,30,0000
1563600974,0,174,48.99834,2.59670,40818,21,0000
1563601059,1450,265,48.99530,2.54623,40818,151,0000
1563601067,1825,265,48.99495,2.53834,40818,145,0000
1563601073,2125,265,48.99465,2.53249,40818,142,0000
1563601079,2400,265,48.99431,2.52594,40818,139,0000
1563601086,2650,265,48.99408,2.52052,40818,137,7632
1563601099,3075,265,48.99344,2.50842,40818,138,7632
1563601111,3500,264,48.99280,2.49721,40818,137,7632
1563601121,3850,264,48.99202,2.48502,40818,142,7632
1563601128,3975,263,48.99162,2.47879,40818,148,7632
1563601134,4075,263,48.99116,2.47272,40818,153,7632
1563601141,4175,264,48.99074,2.46629,40818,163,7632
1563601147,4300,264,48.99033,2.45868,40818,171,7632
1563601158,4500,264,48.98939,2.44330,40818,186,7632
1563601165,4575,264,48.98891,2.43523,40818,197,7632
1563601171,4625,265,48.98840,2.42650,40818,209,7632
1563601181,4875,265,48.98735,2.40755,40818,228,7632
1563601188,4975,265,48.98701,2.40051,40818,234,7632
1563601205,5625,265,48.98543,2.36953,40818,252,7632
1563601221,6400,265,48.98392,2.34002,40818,258,7632
1563601239,7275,265,48.98226,2.30843,40818,261,7632
1563601264,8725,241,48.97293,2.26509,22336,255,7632
1563601278,9375,240,48.96401,2.24086,22336,261,7632
1563601292,9925,235,48.95447,2.21721,22336,271,7632
1563601298,10150,227,48.95052,2.21042,22336,272,7632
1563601304,10450,219,48.94469,2.20311,22336,271,7632
1563601313,10875,207,48.93366,2.19353,22336,273,7632
1563601323,11150,205,48.92240,2.18520,22336,273,7632
1563601339,11575,204,48.90513,2.17298,22336,275,7632
1563601354,11900,205,48.88751,2.16057,12526,276,7632
1563601364,11975,205,48.87570,2.15212,12526,275,7632
1563601378,12100,205,48.85992,2.14082,8768,272,7632
1563601410,13400,205,48.82315,2.11458,8768,271,7632
1563601439,14050,205,48.78786,2.08928,8768,291,7632
1563601474,15175,205,48.74224,2.05661,23693,318,7632
1563601510,16625,180,48.69178,2.03261,24057,335,7632
1563601544,17825,165,48.63721,2.05029,4035,353,7632
1563601574,18875,165,48.59123,2.06803,4035,356,7632
1563601605,19950,165,48.54263,2.08639,4035,362,7632
1563601692,22875,165,48.39839,2.14107,40818,371,7632
1563601755,24700,165,48.29182,2.18128,40818,380,7632
1563601818,25525,165,48.18063,2.22278,40818,410,7632
1563601884,26550,175,48.05383,2.26065,40818,421,7632
1563601947,28125,177,47.93288,2.26896,40818,419,7632
1563602007,29525,175,47.81703,2.28138,677,416,7632
1563602067,30400,175,47.69939,2.29607,2667,426,7632
1563602135,31925,175,47.56686,2.31283,2667,425,7632
1563602195,33175,175,47.44874,2.32769,8329,424,7632
1563602245,33825,175,47.35112,2.33981,8329,430,7632
1563602347,35000,175,47.14435,2.36543,4056,441,7632
1563602412,35000,175,47.01105,2.38171,2871,453,7632
1563602475,34975,175,46.87811,2.39811,2871,459,7632
1563602538,35000,175,46.74641,2.41425,2871,458,7632
1563602602,34975,175,46.61089,2.43079,2871,457,7632
1563602665,34975,175,46.47859,2.44672,2871,456,7632
1563602725,34975,175,46.35109,2.46201,2871,460,7632
1563602788,34975,175,46.21678,2.47804,2871,465,7632
1563602851,35025,175,46.08087,2.49423,2871,469,7632
1563602914,34975,175,45.94437,2.51038,2871,470,7632
1563602977,35000,175,45.80731,2.52652,2871,471,7632
1563603040,35025,175,45.67085,2.54246,2871,471,7632
1563603103,35050,175,45.53389,2.55851,2871,466,7632
1563603166,34975,175,45.39942,2.57415,2871,463,7632
1563603230,34975,185,45.26595,2.57241,2871,452,7632
1563603290,34975,185,45.14095,2.55465,2871,450,7632
1563603354,35000,180,45.01016,2.53908,2871,453,7632
1563603418,35000,177,44.87865,2.54752,2871,451,7632
1563603481,34950,177,44.74731,2.55484,2871,448,7632
1563603542,34975,179,44.61708,2.56001,2871,445,7632
1563603601,34975,189,44.49798,2.54153,2871,437,7632
1563603646,35000,189,44.40930,2.51969,2871,430,7632
1563603737,34975,179,44.23265,2.48376,41189,439,7632
1563603743,34975,176,44.22024,2.48468,41189,439,7632
1563603752,35000,173,44.20221,2.48697,41189,440,7632
1563603765,35000,170,44.17717,2.49192,41189,442,7632
1563603826,35000,170,44.05006,2.52241,41189,449,7632
1563603891,34975,169,43.91855,2.55393,41189,456,7632
1563603951,34450,170,43.79388,2.58466,41189,450,7632
1563604015,33475,171,43.66358,2.61488,41189,454,7632
1563604077,32425,172,43.53263,2.63868,41189,447,7632
1563604140,30950,172,43.40465,2.66190,41189,447,7632
1563604203,29375,172,43.27375,2.68570,41189,444,7632
1563604267,27850,172,43.14531,2.70885,41189,436,7632
1563604331,26300,172,43.01862,2.73151,41189,443,7632
1563604394,24725,172,42.89011,2.75456,41189,438,7632
1563604454,23225,172,42.76936,2.77592,41189,436,7632
1563604518,21975,172,42.64568,2.79796,41189,407,7632
1563604580,21000,172,42.53050,2.81818,41189,390,7632
1563604632,20250,187,42.44028,2.82099,41189,379,7632
1563604697,19250,180,42.32483,2.80045,41189,377,7632
1563604703,19150,178,42.31622,2.80068,41189,377,7632
1563604734,18425,189,42.26301,2.79538,41189,369,7632
1563604740,18250,191,42.25250,2.79259,41189,368,7632
1563604803,15575,192,42.14809,2.75975,41189,373,7632
1563604836,14525,190,42.09206,2.74533,41189,364,7632
1563604870,13600,190,42.03802,2.73208,41189,353,7632
1563604914,12975,190,41.96874,2.71512,3508,336,7632
1563604947,12275,190,41.91536,2.70200,3508,340,7632
1563604982,11800,190,41.86717,2.69024,3508,319,7632
1563604994,11575,190,41.84930,2.68585,3508,311,7632
1563605006,11300,190,41.83398,2.68207,3508,307,7632
1563605017,10925,190,41.81580,2.67760,3508,303,7632
1563605031,10500,190,41.79865,2.67338,3508,300,7632
1563605042,10325,190,41.78243,2.66949,3508,296,7632
1563605055,10125,190,41.76640,2.66562,3508,290,7632
1563605068,9850,190,41.74681,2.66075,3508,285,7632
1563605079,9600,190,41.73335,2.65744,3508,284,7632
1563605097,9175,190,41.71188,2.65214,3508,283,7632
1563605113,8900,190,41.69242,2.64739,3508,280,7632
1563605122,8675,190,41.67729,2.64362,3508,276,7632
1563605134,8550,190,41.66254,2.63997,3508,269,7632
1563605145,8475,201,41.65302,2.63572,3508,264,7632
1563605154,8375,217,41.64293,2.62720,3508,258,7632
1563605162,8300,233,41.63614,2.61698,3508,253,7632
1563605168,8250,244,41.63278,2.60869,3508,251,7632
1563605177,8200,247,41.62845,2.59520,3508,249,7632
1563605185,8125,247,41.62482,2.58347,3508,245,7632
1563605191,8075,247,41.62245,2.57585,3508,243,7632
1563605203,8000,247,41.61719,2.55898,3508,237,7632
1563605216,7900,247,41.61216,2.54289,3508,234,7632
1563605230,7800,247,41.60683,2.52567,3508,235,7632
1563605240,7725,247,41.60225,2.51087,3508,239,7632
1563605252,7600,260,41.59852,2.49249,3508,240,7632
1563605259,7550,267,41.59806,2.48368,3508,239,7632
1563605270,7450,270,41.59795,2.46593,3508,239,7632
1563605276,7400,270,41.59799,2.45738,3508,239,7632
1563605293,7300,270,41.59815,2.43520,3508,238,7632
1563605304,7200,270,41.59822,2.41712,3508,238,7632
1563605315,7100,270,41.59833,2.40007,3508,237,7632
1563605327,7000,270,41.59845,2.38210,3508,237,7632
1563605339,6875,263,41.59795,2.36468,3508,235,7632
1563605345,6800,253,41.59666,2.35800,3508,235,7632
1563605354,6600,237,41.59117,2.34507,3508,234,7632
