snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563600180,0,137,52.30982,4.75284,40039,12,0000
1563600188,0,90,52.30999,4.75263,40039,15,0000
1563600209,0,271,52.31000,4.75243,40039,0,0000
1563600342,0,271,52.31000,4.75243,40039,0,2000
1563600359,0,42,52.31016,4.75265,40039,14,2000
1563600395,0,56,52.31119,4.75407,40039,23,2000
1563600463,0,87,52.31433,4.75527,40039,30,2000
1563600499,0,87,52.31450,4.75990,40039,20,2000
1563600525,0,87,52.31464,4.76419,728,21,2000
1563600554,0,87,52.31480,4.76867,728,21,2000
1563600566,0,87,52.31486,4.77055,728,20,2000
1563600574,0,104,52.31481,4.77140,728,34,2000
1563600589,0,129,52.31411,4.77289,728,15,3167
1563600595,0,129,52.31383,4.77343,728,15,3167
1563600607,0,135,52.31324,4.77449,728,15,3167
1563600619,0,168,52.31254,4.77503,728,31,3167
1563600626,0,182,52.31218,4.77503,728,33,3167
1563600635,0,182,52.31152,4.77495,728,34,3167
1563600647,0,182,52.31063,4.77488,728,15,3167
1563600659,0,182,52.30979,4.77480,728,15,3167
1563600665,0,182,52.30933,4.77476,728,16,3167
1563600672,0,182,52.30884,4.77472,728,17,3167
1563600683,0,182,52.30790,4.77464,728,17,3167
1563600689,0,182,52.30736,4.77458,728,18,3167
1563600701,0,157,52.30648,4.77476,728,15,3167
1563600710,0,151,52.30589,4.77528,728,15,3167
1563600716,0,154,52.30555,4.77554,728,15,3167
1563600730,0,151,52.30458,4.77639,728,33,3167
1563600737,0,194,52.30418,4.77638,728,29,3167
1563600747,0,236,52.30387,4.77566,728,34,3167
1563600753,0,236,52.30340,4.77440,728,38,3167
1563600789,450,238,52.29277,4.74670,728,159,3167
1563600795,725,237,52.29064,4.74123,728,153,3167
1563600808,1375,238,52.28645,4.73016,728,143,3167
1563600818,1900,238,52.28212,4.71871,728,143,3167
1563600825,2075,237,52.27986,4.71283,728,150,3167
1563600838,2325,237,52.27551,4.70152,728,163,3167
1563600850,2575,236,52.27007,4.68780,728,180,3167
1563600859,2700,219,52.26438,4.67876,728,196,3167
1563600865,2925,201,52.25912,4.67468,728,204,3167
1563600871,3200,188,52.25349,4.67303,728,209,3167
