snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1563600345,0,115,49.00727,2.55383,8448,30,0000
1563600353,0,84,49.00726,2.55450,8448,26,0000
1563600374,0,84,49.00735,2.55602,40818,28,0000
1563600381,0,81,49.00742,2.55665,40818,31,0000
1563600390,0,81,49.00749,2.55749,40818,34,0000
1563600396,0,81,49.00755,2.55809,40818,16,0000
1563600732,0,174,49.00314,2.59612,40818,33,7624
1563600816,0,264,48.99798,2.59575,40818,24,7624
1563600822,0,264,48.99796,2.59530,40818,27,7624
1563600889,1350,266,48.99567,2.54666,40818,161,7624
1563600899,2025,265,48.99507,2.53394,40818,151,7624
1563600907,2350,266,48.99481,2.52784,40818,147,7624
1563600916,2750,266,48.99437,2.51731,40818,145,7624
1563600923,3000,265,48.99399,2.50897,40818,146,7624
1563600930,3175,264,48.99367,2.50305,40818,146,7624
1563600936,3375,264,48.99325,2.49657,40818,146,7624
1563600942,3550,264,48.99292,2.49086,40818,146,7624
1563600948,3725,264,48.99251,2.48464,40818,148,7624
1563600960,3900,263,48.99165,2.47199,40818,161,7624
1563600971,4100,264,48.99064,2.45682,40818,175,7624
1563600978,4200,265,48.99023,2.44932,40818,183,7624
1563600984,4275,265,48.98976,2.44142,40818,191,7624
1563600991,4350,265,48.98929,2.43253,40818,201,7624
1563601000,4575,265,48.98832,2.41540,40818,218,7624
1563601008,4700,265,48.98776,2.40528,40818,228,7624
1563601020,4950,265,48.98673,2.38591,40818,242,7624
1563601026,5100,265,48.98627,2.37652,40818,248,7624
1563601038,5700,266,48.98524,2.35331,40818,252,7624
1563601049,6200,266,48.98438,2.33361,40818,255,7624
1563601076,7475,265,48.98163,2.28248,18862,262,7624
1563601103,8800,264,48.97891,2.23362,12211,266,7624
1563601128,9825,264,48.97598,2.18585,40651,275,7624
1563601141,10350,264,48.97454,2.16228,40651,277,7624
1563601153,10650,264,48.97305,2.13807,40651,288,7624
1563601164,10825,264,48.97156,2.11381,40651,301,7624
1563601178,11025,264,48.96991,2.08733,40651,316,7624
