snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1546324015,0,64,49.00638,2.56871,991,11,0000
1546324092,0,75,49.00849,2.56990,991,28,0000
1546324103,0,84,49.00854,2.57091,991,30,5627
1546324109,0,87,49.00858,2.57160,991,31,5627
1546324116,0,84,49.00860,2.57214,991,32,5627
1546324146,0,84,49.00880,2.57568,991,18,5627
1546324166,0,84,49.00891,2.57786,991,33,5627
1546324254,0,73,49.00972,2.59033,40818,23,5627
1546324360,0,177,49.00377,2.59603,40818,22,5627
1546324372,0,174,49.00279,2.59615,40818,20,5627
1546324379,0,174,49.00201,2.59626,40818,19,5627
1546324435,0,177,48.99899,2.59660,40818,12,5627
1546324447,0,174,48.99863,2.59666,40818,21,5627
1546324487,0,206,48.99802,2.59623,40818,0,5627
1546324511,0,267,48.99801,2.59576,40818,15,5627
1546324519,0,264,48.99784,2.59274,40818,61,5627
1546324572,1100,265,48.99526,2.54297,40818,148,5627
1546324582,1525,265,48.99479,2.53350,40818,146,5627
1546324590,1975,265,48.99437,2.52476,40818,140,5627
1546324602,2450,265,48.99386,2.51305,40818,140,5627
1546324614,2900,265,48.99330,2.50143,40818,140,5627
1546324620,3100,265,48.99303,2.49559,40818,141,5627
1546324629,3300,265,48.99255,2.48616,40818,151,5627
1546324637,3525,265,48.99202,2.47601,40818,161,5627
1546324644,3625,265,48.99167,2.46882,40818,170,5627
1546324650,3750,265,48.99130,2.46144,40818,178,5627
1546324656,3875,265,48.99088,2.45361,40818,185,5627
1546324667,4075,264,48.98996,2.43678,40818,204,5627
1546324674,4175,264,48.98943,2.42798,40818,216,5627
1546324686,4500,264,48.98831,2.40854,40818,235,5627
1546324692,4675,265,48.98767,2.39777,40818,244,5627
1546324702,5075,264,48.98657,2.37840,40818,257,5627
1546324715,5700,264,48.98520,2.35570,40818,263,5627
1546324727,6375,267,48.98415,2.33516,40818,263,5627
1546324748,7625,303,48.99280,2.29713,40818,259,5627
1546324770,8825,308,49.00782,2.26774,246,259,5627
1546324780,9450,308,49.01639,2.25147,246,261,5627
1546324793,10075,308,49.02585,2.23353,246,264,5627
1546324805,10500,311,49.03543,2.21562,246,274,5627
1546324812,10575,319,49.04153,2.20767,246,280,5627
1546324820,10700,337,49.05237,2.19965,246,294,5627
1546324826,10850,343,49.06059,2.19586,246,303,5627
1546324833,10975,345,49.06847,2.19269,246,309,5627
1546324839,11075,346,49.07723,2.18939,246,317,5627
1546324845,11225,347,49.08626,2.18628,246,325,5627
1546324862,11750,347,49.11296,2.17741,246,338,5627
1546324876,12175,347,49.13147,2.17124,246,345,5627
1546324904,13525,346,49.17811,2.15498,246,350,5627
1546324938,14925,346,49.23207,2.13515,246,358,5627
1546324970,16300,346,49.28486,2.11559,246,363,5627
1546325001,17375,335,49.33429,2.09232,246,367,5627
1546325010,17650,331,49.34733,2.08140,246,369,5627
1546325019,17975,330,49.36116,2.06951,246,371,5627
1546325025,18200,330,49.37023,2.06174,246,372,5627
1546325089,20150,331,49.46738,1.97917,246,389,5627
1546325151,22275,330,49.56793,1.89377,246,396,5627
1546325215,23725,330,49.66960,1.80675,246,405,5627
1546325278,24025,330,49.77141,1.71922,3398,406,5627
1546325344,24000,330,49.88333,1.62241,3398,420,5627
1546325405,24000,325,49.98042,1.52674,2425,378,5627
1546325470,24000,326,50.07317,1.42904,2425,379,5627
1546325533,24000,326,50.16534,1.33335,15098,377,5627
1546325593,23275,326,50.25192,1.24312,15098,372,5627
1546325657,21850,326,50.34308,1.14748,3385,366,5627
1546325721,20450,326,50.43102,1.05491,3385,357,5627
1546325781,19075,326,50.51188,0.96962,3385,350,5627
1546325844,17550,325,50.59553,0.88061,3385,342,5627
1546325883,16575,325,50.64688,0.82578,3385,340,5627
1546325910,15900,314,50.68007,0.78552,3385,335,5627
1546325916,15750,309,50.68620,0.77394,3385,335,5627
1546325922,15625,308,50.69188,0.76266,3385,334,5627
1546325928,15475,308,50.69716,0.75211,3385,333,5627
1546325934,15325,308,50.70323,0.74009,3385,332,5627
1546325967,14525,308,50.73449,0.67902,3385,325,5627
1546326000,13625,308,50.76521,0.61880,3385,322,5627
1546326034,12600,308,50.79552,0.55926,3385,319,5627
1546326066,11525,308,50.82610,0.49891,3385,312,5627
1546326078,11125,308,50.83727,0.47672,3385,309,5627
1546326091,10725,299,50.84683,0.45385,3385,307,5627
1546326097,10625,295,50.85027,0.44257,3385,305,5627
1546326105,10450,291,50.85478,0.42511,3385,301,5627
1546326112,10350,291,50.85809,0.41168,3385,297,5627
1546326118,10250,291,50.86111,0.39937,3385,295,5627
1546326130,10050,291,50.86661,0.37695,3385,288,5627
1546326141,9825,291,50.87247,0.35282,3385,280,5627
1546326155,9625,290,50.87806,0.32967,3385,275,5627
1546326164,9450,290,50.88267,0.31021,3385,270,5627
1546326181,9175,290,50.88968,0.28104,3385,262,5627
1546326192,9050,291,50.89458,0.26078,3385,256,5627
1546326205,8900,291,50.89998,0.23865,3385,248,5627
1546326217,8775,291,50.90487,0.21866,3385,240,5627
1546326228,8650,291,50.90948,0.20004,3385,233,5627
1546326240,8500,299,50.91497,0.18158,3385,226,5627
1546326248,8375,309,50.91879,0.17459,3385,223,5627
1546326255,8225,332,50.92653,0.16658,3385,223,5627
1546326279,7725,21,50.95077,0.16769,6458,237,5627
1546326295,7500,35,50.96535,0.18268,6458,240,5627
1546326305,7325,36,50.97423,0.19300,6458,238,5627
1546326324,6875,34,50.99226,0.21312,6458,237,5627
1546326343,6450,33,51.00929,0.23094,13851,238,5627
1546326357,6175,33,51.02209,0.24445,13851,235,5627
1546326374,5800,34,51.03694,0.26048,13851,236,5627
1546326382,5650,23,51.04560,0.26718,13851,230,5627
1546326392,5525,8,51.05528,0.26916,13851,221,5627
1546326417,5275,350,51.07933,0.26419,15140,199,5627
1546326433,5125,349,51.09276,0.26039,15140,192,5627
1546326448,5000,349,51.10570,0.25665,15140,187,5627
1546326460,4875,349,51.11626,0.25353,17931,183,5627
1546326470,4750,349,51.12479,0.25108,17931,178,5627
1546326476,4700,349,51.12813,0.25009,17931,177,5627
1546326486,4525,349,51.13655,0.24771,17931,174,5627
1546326495,4375,349,51.14470,0.24526,17931,173,5627
1546326505,4225,349,51.15230,0.24304,17931,172,5627
1546326516,3975,347,51.16007,0.24033,17931,175,5627
1546326522,3850,347,51.16470,0.23717,5718,174,5627
1546326536,3675,300,51.17212,0.22388,513,181,5627
1546326543,3575,290,51.17487,0.21327,513,183,5627
1546326550,3525,288,51.17651,0.20561,513,185,5627
1546326556,3475,287,51.17804,0.19821,513,185,5627
1546326564,3400,287,51.18051,0.18585,513,185,5627
1546326573,3350,288,51.18288,0.17422,513,184,5627
1546326579,3300,288,51.18430,0.16725,513,184,5627
1546326585,3275,287,51.18590,0.15938,513,183,5627
1546326591,3225,287,51.18727,0.15247,513,182,5627
1546326597,3175,282,51.18866,0.14320,513,183,5627
1546326604,3175,272,51.18898,0.13573,513,181,5627
1546326625,3150,264,51.18809,0.10868,513,168,5627
1546326633,3100,261,51.18721,0.09750,513,167,5627
1546326639,3050,260,51.18651,0.09079,513,168,5627
1546326645,2975,259,51.18558,0.08292,513,168,5627
1546326652,2875,258,51.18456,0.07492,513,168,5627
1546326665,2725,257,51.18265,0.06094,513,168,5627
1546326671,2625,257,51.18160,0.05345,513,168,5627
1546326682,2425,257,51.17972,0.03964,513,167,5627
1546326689,2300,257,51.17860,0.03128,513,167,5627
1546326701,2100,257,51.17665,0.01715,513,166,5627
1546326707,2000,257,51.17567,0.01015,513,166,5627
